Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Category,Total of cases
200501GD10752,2,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501GD10753,2,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501GD10758,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501GD10762,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,19,1,,
200501GD10775,1,1,Driver/Rider,1,44,36 - 45 y/o,2,0,0,0,0,-1,1,1,,
200501GD10784,2,2,Driver/Rider,1,40,36 - 45 y/o,2,0,0,0,0,-1,9,1,,
200501GD10785,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501GD10786,1,1,Driver/Rider,2,37,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10803,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501GD10830,2,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501GD10832,2,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,1,3,,
200501GD10836,1,2,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10837,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501GD10843,1,1,Driver/Rider,2,40,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501GD10846,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,3,-1,,
200501GD10859,2,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501GD10870,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,19,1,,
200501GD10879,1,1,Driver/Rider,2,45,36 - 45 y/o,2,0,0,0,0,-1,9,1,,
200501GD10881,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501GD10883,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501GD10884,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10885,2,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10893,2,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501GD10897,1,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,4,1,,
200501GD10899,2,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,2,1,,
200501GD10905,2,1,Driver/Rider,2,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10910,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10917,1,1,Driver/Rider,2,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10920,2,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10924,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10933,2,1,Driver/Rider,1,41,36 - 45 y/o,2,0,0,0,0,-1,3,-1,,
200501GD10949,1,1,Driver/Rider,1,42,36 - 45 y/o,2,0,0,0,0,-1,4,1,,
200501GD10959,1,1,Driver/Rider,2,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10961,2,1,Driver/Rider,1,36,36 - 45 y/o,2,0,0,0,0,-1,5,1,,
200501GD10973,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10982,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD10990,1,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501GD10991,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD11003,1,1,Driver/Rider,2,36,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501GD11011,1,1,Driver/Rider,1,36,36 - 45 y/o,2,0,0,0,0,-1,11,1,,
200501GD11024,1,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501GD11028,1,1,Driver/Rider,1,36,36 - 45 y/o,2,0,0,0,0,-1,1,1,,
200501GD11039,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,21,1,,
200501GD11044,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD11051,1,1,Driver/Rider,2,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501GD11055,2,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,19,-1,,
200501GD11073,2,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501GD11083,1,1,Driver/Rider,2,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20003,2,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20004,1,2,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20022,1,1,Driver/Rider,2,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20023,1,1,Driver/Rider,2,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20039,2,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,8,1,,
200501HT20052,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20053,1,2,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20058,2,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,1,-1,,
200501HT20087,1,1,Driver/Rider,1,38,36 - 45 y/o,2,0,0,0,0,-1,4,-1,,
200501HT20090,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20095,1,1,Driver/Rider,2,36,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501HT20108,1,1,Driver/Rider,2,45,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20113,2,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20115,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501HT20128,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20138,1,1,Driver/Rider,1,41,36 - 45 y/o,2,0,0,0,0,-1,1,1,,
200501HT20150,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501HT20190,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20202,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20224,1,1,Driver/Rider,2,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20259,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501HT20268,1,1,Driver/Rider,2,37,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20271,2,2,Driver/Rider,2,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20290,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20295,2,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20301,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20309,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,20,1,,
200501HT20322,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20336,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20346,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,2,1,,
200501HT20355,2,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20360,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501HT20364,1,4,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20365,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20370,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,5,-1,,
200501HT20385,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20401,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20405,2,1,Driver/Rider,2,36,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20417,1,1,Driver/Rider,1,37,36 - 45 y/o,2,0,0,0,0,-1,1,1,,
200501HT20424,1,1,Driver/Rider,2,39,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20429,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501HT20436,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20463,1,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20502,1,2,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20526,2,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,1,-1,,
200501HT20535,1,1,Driver/Rider,2,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20537,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20541,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20542,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501HT20547,2,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,2,1,,
200501HT20549,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20554,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501HT20560,2,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501HT20569,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20571,2,1,Driver/Rider,1,44,36 - 45 y/o,2,0,0,0,0,-1,8,1,,
200501HT20574,1,1,Driver/Rider,2,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20578,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501HT20583,2,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,4,1,,
200501HT20588,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20594,1,1,Driver/Rider,2,40,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20595,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,4,1,,
200501HT20598,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20601,1,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,19,1,,
200501HT20605,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,8,1,,
200501HT20609,2,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501HT20624,1,1,Driver/Rider,2,39,36 - 45 y/o,2,0,0,0,0,-1,9,1,,
200501HT20631,2,2,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20638,2,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20643,1,1,Driver/Rider,2,39,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501HT20651,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,90,1,,
200501HT20653,1,1,Driver/Rider,2,36,36 - 45 y/o,3,0,0,0,0,-1,11,1,,
200501HT20656,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20659,1,1,Driver/Rider,1,44,36 - 45 y/o,2,0,0,0,0,-1,5,1,,
200501HT20662,1,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20669,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501HT20676,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20687,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20695,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,19,1,,
200501HT20704,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,4,2,,
200501HT20712,2,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501HT20713,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501HT20714,1,1,Driver/Rider,1,37,36 - 45 y/o,2,0,0,0,0,-1,1,1,,
200501HT20735,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20737,2,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20741,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,8,-1,,
200501HT20744,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20754,1,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,4,1,,
200501HT20758,1,1,Driver/Rider,2,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20770,1,1,Driver/Rider,2,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20777,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501HT20786,2,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20790,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20796,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,1,-1,,
200501HT20797,2,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501HT20804,2,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20806,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20814,1,1,Driver/Rider,2,40,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20825,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20826,2,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20832,2,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,8,1,,
200501HT20834,2,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20850,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20852,2,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501HT20861,2,1,Driver/Rider,2,37,36 - 45 y/o,3,0,0,0,0,-1,3,-1,,
200501HT20867,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20879,2,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20881,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20887,2,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501HT20891,1,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501HT20898,1,2,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20899,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,21,2,,
200501HT20917,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT20921,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,2,-1,,
200501HT29017,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,5,-1,,
200501HT29029,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501HT29035,1,1,Driver/Rider,2,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501ID00004,1,1,Driver/Rider,1,37,36 - 45 y/o,2,0,0,0,0,-1,5,1,,
200501ID60004,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,3,,
200501ID60021,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,8,1,,
200501ID60022,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501ID60037,3,1,Driver/Rider,2,39,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501ID60041,2,1,Driver/Rider,2,40,36 - 45 y/o,2,0,0,0,0,-1,9,3,,
200501ID60064,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,5,-1,,
200501ID60080,3,1,Driver/Rider,2,38,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501ID60085,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,19,1,,
200501ID60086,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,20,-1,,
200501ID60097,2,1,Driver/Rider,2,43,36 - 45 y/o,3,0,0,0,0,-1,9,2,,
200501ID60110,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30004,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30029,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501JC30042,1,1,Driver/Rider,2,42,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501JC30051,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501JC30055,2,1,Driver/Rider,1,41,36 - 45 y/o,2,0,0,0,0,-1,5,1,,
200501JC30056,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,19,1,,
200501JC30056,2,2,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30061,2,2,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30067,2,2,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30073,2,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30080,1,1,Driver/Rider,2,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30081,1,1,Driver/Rider,2,41,36 - 45 y/o,3,0,0,0,0,-1,9,2,,
200501JC30086,1,2,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30089,1,1,Driver/Rider,2,38,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501JC30096,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30098,1,1,Driver/Rider,2,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30108,2,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,1,-1,,
200501JC30124,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,4,1,,
200501JC30129,1,1,Driver/Rider,1,39,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30144,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501JC30171,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501JC30177,1,1,Driver/Rider,2,42,36 - 45 y/o,3,0,0,0,0,-1,8,1,,
200501JC30189,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30192,1,1,Driver/Rider,2,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30193,1,1,Driver/Rider,2,45,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30214,1,2,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,19,-1,,
200501JC30218,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501JC30224,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501JC30227,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30238,2,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30240,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501JC30242,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501JC30247,2,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30256,1,1,Driver/Rider,1,42,36 - 45 y/o,2,0,0,0,0,-1,9,1,,
200501JC30259,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501JC30266,1,1,Driver/Rider,2,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30270,1,1,Driver/Rider,1,45,36 - 45 y/o,2,0,0,0,0,-1,4,1,,
200501JC30271,1,1,Driver/Rider,1,39,36 - 45 y/o,2,0,0,0,0,-1,1,1,,
200501JC30287,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501JC30289,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501JC30293,1,1,Driver/Rider,2,39,36 - 45 y/o,3,0,0,0,0,-1,9,2,,
200501JC30294,1,2,Driver/Rider,2,43,36 - 45 y/o,3,0,0,0,0,-1,11,1,,
200501JC30305,1,1,Driver/Rider,2,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30312,1,1,Driver/Rider,2,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30316,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30329,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30344,2,3,Driver/Rider,2,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30348,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501JC30352,1,1,Driver/Rider,2,37,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30362,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30363,1,1,Driver/Rider,2,37,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501JC30366,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30371,1,1,Driver/Rider,2,39,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30373,2,2,Driver/Rider,2,40,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30382,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30389,1,1,Driver/Rider,1,37,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30391,1,1,Driver/Rider,2,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30397,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,9,-1,,
200501JC30400,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501JC30405,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30409,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30416,2,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30433,1,1,Driver/Rider,2,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30440,1,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30441,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30444,2,1,Driver/Rider,1,36,36 - 45 y/o,2,0,0,0,0,-1,9,1,,
200501JC30445,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30455,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30461,1,1,Driver/Rider,2,40,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30468,2,1,Driver/Rider,1,42,36 - 45 y/o,3,0,0,0,0,-1,19,1,,
200501JC30482,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,5,1,,
200501JC30496,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501JC30499,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501JC30503,4,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30509,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501JC30516,1,1,Driver/Rider,2,45,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30527,1,1,Driver/Rider,1,40,36 - 45 y/o,3,0,0,0,0,-1,3,1,,
200501JC30529,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30531,1,1,Driver/Rider,2,42,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30532,1,1,Driver/Rider,2,36,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30538,1,1,Driver/Rider,1,36,36 - 45 y/o,3,0,0,0,0,-1,1,-1,,
200501JC30539,1,1,Driver/Rider,1,43,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30546,1,1,Driver/Rider,1,45,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30549,1,1,Driver/Rider,1,41,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30550,3,1,Driver/Rider,2,37,36 - 45 y/o,3,0,0,0,0,-1,1,1,,
200501JC30560,3,2,Driver/Rider,2,45,36 - 45 y/o,2,0,0,0,0,-1,9,1,,
200501JC30571,2,1,Driver/Rider,2,37,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
200501JC30573,1,1,Driver/Rider,1,38,36 - 45 y/o,3,0,0,0,0,-1,3,-1,,
200501JC30578,1,1,Driver/Rider,1,44,36 - 45 y/o,3,0,0,0,0,-1,9,1,,
